score,num_edges,density,feedforward_ratio,mean_edge_corr,lat_window_start,lat_window_end,conn_window_start,conn_window_end,conn_bin_size,corr_thresh,min_lat_diff,session
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.01,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.005,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.005,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.003,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.01,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.005,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.003,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.01,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.005,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.003,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.01,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.005,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.003,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.01,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.005,CIP_1
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.4,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.005,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.003,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.5,0.01,CIP_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.6,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.5,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.4,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.2,0.2,0.3,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.6,0.003,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.01,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.5,0.005,CIP_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.01,V3A_1
